customer_ref,account_num,subs_id,msisdn,ocs_subscription_id,productoffering_id,productoffering_name,is_top_offer,productoffering_type_id,productoffering_type_value,event_type_id,event_type_name,event_dtm,calling_number,originating_number,called_number,upload_volume,download_volume,total_volume,rating_group,duration,number_of_messages,direction,operator_code,consumption_bucket_amount,consumption_type,actual_available_bucket,served_imsi,terminating_zone,terminating_country,originating_zone,originating_country,roaming_zone,roaming_country,session_id,location_cell_id,ocs_charged_amount,charged_amount_post_tax,tax_amount,hour_number,history_date
1000164350,2000264344,9158818010000000411,754200411,436607000411,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200901000001,,754200411.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164351,2000264345,9158818010000000412,754200412,436607000412,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200901000001,,754200412.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164352,2000264346,9158818010000000413,754200413,436607000413,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200901000001,754200413.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164353,2000264347,9158818010000000414,754200414,436607000414,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200901000001,754200414.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164354,2000264348,9158818010000000415,754200415,436607000415,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200901000001,754200415.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164355,2000264349,9158818010000000416,754200416,436607000416,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200901000001,754200416.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164356,2000264350,9158818010000000417,754200417,436607000417,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200417.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164357,2000264351,9158818010000000418,754200418,436607000418,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200418.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164358,2000264352,9158818010000000419,754200419,436607000419,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200419.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164359,2000264353,9158818010000000420,754200420,436607000420,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200420.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164360,2000264354,9158818010000000421,754200421,436607000421,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200421.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164361,2000264355,9158818010000000422,754200422,436607000422,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200901000001,,754200422.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164362,2000264356,9158818010000000423,754200423,436607000423,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200901000001,,754200423.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164363,2000264357,9158818010000000424,754200424,436607000424,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200901000001,,754200424.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164364,2000264358,9158818010000000425,754200425,436607000425,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200901000001,,754200425.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164365,2000264359,9158818010000000426,754200426,436607000426,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200901000001,754200426.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164366,2000264360,9158818010000000427,754200427,436607000427,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200901000001,754200427.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164367,2000264361,9158818010000000428,754200428,436607000428,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200901000001,754200428.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164368,2000264362,9158818010000000429,754200429,436607000429,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200901000001,754200429.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164369,2000264363,9158818010000000430,754200430,436607000430,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200430.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164370,2000264364,9158818010000000431,754200431,436607000431,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200431.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164371,2000264365,9158818010000000432,754200432,436607000432,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200432.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164372,2000264366,9158818010000000433,754200433,436607000433,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200433.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164373,2000264367,9158818010000000434,754200434,436607000434,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200901000001,754200434.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164374,2000264368,9158818010000000435,754200435,436607000435,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190301000100,,754200435.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164375,2000264369,9158818010000000436,754200436,436607000436,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190302000100,,754200436.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164376,2000264370,9158818010000000437,754200437,436607000437,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190303000100,,754200437.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164377,2000264371,9158818010000000438,754200438,436607000438,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190304000100,,754200438.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164378,2000264372,9158818010000000439,754200439,436607000439,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190305000100,754200439.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164379,2000264373,9158818010000000440,754200440,436607000440,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190306000100,754200440.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164380,2000264374,9158818010000000441,754200441,436607000441,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190307000100,754200441.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164381,2000264375,9158818010000000442,754200442,436607000442,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190308000100,754200442.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164382,2000264376,9158818010000000443,754200443,436607000443,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190309000100,754200443.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164383,2000264377,9158818010000000444,754200444,436607000444,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190310000100,754200444.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164384,2000264378,9158818010000000445,754200445,436607000445,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190311000100,754200445.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164385,2000264379,9158818010000000446,754200446,436607000446,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190312000100,754200446.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164386,2000264380,9158818010000000447,754200447,436607000447,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190313000100,754200447.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164387,2000264381,9158818010000000448,754200448,436607000448,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190314000100,,754200448.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164388,2000264382,9158818010000000449,754200449,436607000449,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190315000100,,754200449.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164389,2000264383,9158818010000000450,754200450,436607000450,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190316000100,,754200450.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164390,2000264384,9158818010000000451,754200451,436607000451,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190317000100,,754200451.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164391,2000264385,9158818010000000452,754200452,436607000452,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190318000100,754200452.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164392,2000264386,9158818010000000453,754200453,436607000453,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190319000100,754200453.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164393,2000264387,9158818010000000454,754200454,436607000454,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190320000100,754200454.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164394,2000264388,9158818010000000455,754200455,436607000455,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190321000100,754200455.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164395,2000264389,9158818010000000456,754200456,436607000456,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190322000100,754200456.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164396,2000264390,9158818010000000457,754200457,436607000457,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190323000100,754200457.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164397,2000264391,9158818010000000458,754200458,436607000458,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190324000100,754200458.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164398,2000264392,9158818010000000459,754200459,436607000459,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190325000100,754200459.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164399,2000264393,9158818010000000460,754200460,436607000460,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190326000100,754200460.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164400,2000264394,9158818010000000461,754200461,436607000461,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190327000100,,754200461.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164401,2000264395,9158818010000000462,754200462,436607000462,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190328000100,,754200462.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164452,2000264446,9158818010000000513,754200513,436607000513,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190518000100,,754200513.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164453,2000264447,9158818010000000514,754200514,436607000514,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190519000100,,754200514.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164454,2000264448,9158818010000000515,754200515,436607000515,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190520000100,,754200515.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164455,2000264449,9158818010000000516,754200516,436607000516,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190521000100,,754200516.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164456,2000264450,9158818010000000517,754200517,436607000517,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190522000100,754200517.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164457,2000264451,9158818010000000518,754200518,436607000518,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190523000100,754200518.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164458,2000264452,9158818010000000519,754200519,436607000519,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190524000100,754200519.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164459,2000264453,9158818010000000520,754200520,436607000520,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20190525000100,754200520.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164460,2000264454,9158818010000000521,754200521,436607000521,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190526000100,754200521.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164461,2000264455,9158818010000000522,754200522,436607000522,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190527000100,754200522.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164462,2000264456,9158818010000000523,754200523,436607000523,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190528000100,754200523.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164463,2000264457,9158818010000000524,754200524,436607000524,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190529000100,754200524.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164464,2000264458,9158818010000000525,754200525,436607000525,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20190530000100,754200525.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164465,2000264459,9158818010000000526,754200526,436607000526,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20190531000100,,754200526.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164466,2000264460,9158818010000000527,754200527,436607000527,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200801000001,,754200527.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164467,2000264461,9158818010000000528,754200528,436607000528,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200801000001,,754200528.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164468,2000264462,9158818010000000529,754200529,436607000529,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200801000001,,754200529.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164469,2000264463,9158818010000000530,754200530,436607000530,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200801000001,754200530.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164470,2000264464,9158818010000000531,754200531,436607000531,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200801000001,754200531.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164471,2000264465,9158818010000000532,754200532,436607000532,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200801000001,754200532.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
