customer_ref,customer_id,account_num,ocs_subscriber_id,billing_account_id,subs_id,bpi_id,subscription_name,actual_start_date,actual_end_date,sequence_number,billing_subs_status_id,billing_subs_status_value,subs_status_id,subs_status_value,initiating_system_id,initiating_system_value,distribution_channel_id,distribution_channel_value,shop_id,processed_when_date,subs_location_id,charge_discount_mrc,charge_tax_mrc,charge_total_mrc,tariff_plan_template_id,tariff_plan_template_name,tariff_plan_id,tariff_plan_name,tariff_plan_weight,tariff_plan_bil_spec_id,tariff_plan_bil_spec_value,msisdn_id,msisdn,phone_number_status_id,phone_number_status_value,ported_from_id,ported_from_name,phone_number_category_id,phone_number_category_value,iccid_id,imsi,sim_card_type_id,sim_card_type_value,sim_card_logical_status_id,sim_card_logical_status_value,ported_to_id,ported_to_name,customer_category_id,customer_category_value,sms_allowance,data_allowance,voice_allowance,cash_balance_id,date_change_tariff_plan,history_date,ocs_subscription_id,remaining_upfront_payment,upfront_payment
1000164236,9157847600000000297,2000264230,436607000297.0,9157000010000000297,9158818010000000297,9157818076520010297,Mobile Prepaid 6 GB #001,2020-02-12 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-12 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000297,754200297,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900297,143981813200297,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164237,9157847700000000298,2000264231,436607000298.0,9157000010000000298,9158818010000000298,9157818076520010298,Mobile Prepaid 6 GB #001,2020-02-13 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-13 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000298,754200298,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900298,143981813200298,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164238,9157847800000000299,2000264232,436607000299.0,9157000010000000299,9158818010000000299,9157818076520010299,Mobile Prepaid 3 GB #001,2020-02-14 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-14 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000299,754200299,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900299,143981813200299,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164239,9157847900000000300,2000264233,436607000300.0,9157000010000000300,9158818010000000300,9157818076520010300,Mobile Prepaid 3 GB #001,2020-02-15 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-15 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000300,754200300,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900300,143981813200300,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164240,9157848000000000301,2000264234,436607000301.0,9157000010000000301,9158818010000000301,9157818076520010301,Mobile Prepaid 3 GB #001,2020-02-16 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-16 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000301,754200301,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900301,143981813200301,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164241,9157848100000000302,2000264235,436607000302.0,9157000010000000302,9158818010000000302,9157818076520010302,Mobile Prepaid 3 GB #001,2020-02-17 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-17 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000302,754200302,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900302,143981813200302,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164242,9157848200000000303,2000264236,436607000303.0,9157000010000000303,9158818010000000303,9157818076520010303,Mobile Prepaid 3 GB #001,2020-02-18 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-18 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000303,754200303,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900303,143981813200303,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164243,9157848300000000304,2000264237,436607000304.0,9157000010000000304,9158818010000000304,9157818076520010304,Mobile Prepaid 3 GB #001,2020-02-19 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-19 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000304,754200304,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900304,143981813200304,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164244,9157848400000000305,2000264238,436607000305.0,9157000010000000305,9158818010000000305,9157818076520010305,Mobile Prepaid 3 GB #001,2020-02-20 00:01:00,2020-02-20 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-20 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000305,754200305,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900305,143981813200305,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164245,9157848500000000306,2000264239,436607000306.0,9157000010000000306,9158818010000000306,9157818076520010306,Mobile Prepaid 3 GB #001,2020-02-21 00:01:00,2020-02-21 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-21 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000306,754200306,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900306,143981813200306,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164246,9157848600000000307,2000264240,436607000307.0,9157000010000000307,9158818010000000307,9157818076520010307,Mobile Prepaid 3 GB #001,2020-02-22 00:01:00,2020-02-22 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-22 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000307,754200307,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900307,143981813200307,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164247,9157848700000000308,2000264241,436607000308.0,9157000010000000308,9158818010000000308,9157818076520010308,Mobile Prepaid 3 GB #001,2020-02-23 00:01:00,2020-02-23 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-23 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000308,754200308,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900308,143981813200308,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164248,9157848800000000309,2000264242,436607000309.0,9157000010000000309,9158818010000000309,9157818076520010309,Mobile Prepaid 3 GB #001,2020-02-24 00:01:00,2020-02-24 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-24 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000309,754200309,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900309,143981813200309,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164249,9157848900000000310,2000264243,436607000310.0,9157000010000000310,9158818010000000310,9157818076520010310,Mobile Prepaid 3 GB #001,2020-02-25 00:01:00,2020-02-25 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-25 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000310,754200310,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900310,143981813200310,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164250,9157849000000000311,2000264244,436607000311.0,9157000010000000311,9158818010000000311,9157818076520010311,Mobile Prepaid 3 GB #001,2020-02-26 00:01:00,2020-02-26 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-26 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000311,754200311,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900311,143981813200311,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164251,9157849100000000312,2000264245,436607000312.0,9157000010000000312,9158818010000000312,9157818076520010312,Mobile Prepaid 3 GB #001,2020-02-27 00:01:00,2020-02-27 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-27 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000312,754200312,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900312,143981813200312,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164252,9157849200000000313,2000264246,436607000313.0,9157000010000000313,9158818010000000313,9157818076520010313,Mobile Prepaid 3 GB #001,2020-02-28 00:01:00,2020-02-28 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-28 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000313,754200313,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900313,143981813200313,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164253,9157849300000000314,2000264247,436607000314.0,9157000010000000314,9158818010000000314,9157818076520010314,Mobile Prepaid 3 GB #001,2020-02-29 00:01:00,2020-02-29 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-02-29 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000314,754200314,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900314,143981813200314,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164254,9157849400000000315,2000264248,436607000315.0,9157000010000000315,9158818010000000315,9157818076520010315,Mobile Prepaid 3 GB #001,2020-03-01 00:01:00,2020-03-01 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000315,754200315,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900315,143981813200315,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164255,9157849500000000316,2000264249,436607000316.0,9157000010000000316,9158818010000000316,9157818076520010316,Mobile Prepaid 3 GB #001,2020-03-02 00:01:00,2020-03-02 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-02 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000316,754200316,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900316,143981813200316,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164256,9157849600000000317,2000264250,436607000317.0,9157000010000000317,9158818010000000317,9157818076520010317,Mobile Prepaid 3 GB #001,2020-03-03 00:01:00,2020-03-03 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-03 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000317,754200317,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900317,143981813200317,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164257,9157849700000000318,2000264251,436607000318.0,9157000010000000318,9158818010000000318,9157818076520010318,Mobile Prepaid 3 GB #001,2020-03-04 00:01:00,2020-03-04 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-04 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000318,754200318,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900318,143981813200318,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164258,9157849800000000319,2000264252,436607000319.0,9157000010000000319,9158818010000000319,9157818076520010319,Mobile Prepaid 3 GB #001,2020-03-05 00:01:00,2020-03-05 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-05 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000319,754200319,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900319,143981813200319,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164259,9157849900000000320,2000264253,436607000320.0,9157000010000000320,9158818010000000320,9157818076520010320,Mobile Prepaid 3 GB #001,2020-03-06 00:01:00,2020-03-06 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-06 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000320,754200320,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900320,143981813200320,9156069665313133041,eSIM,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164260,9157850000000000321,2000264254,436607000321.0,9157000010000000321,9158818010000000321,9157818076520010321,Mobile Prepaid 3 GB #001,2020-03-07 00:01:00,2020-03-07 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-07 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000321,754200321,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900321,143981813200321,9156069665313133041,eSIM,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164261,9157850100000000322,2000264255,436607000322.0,9157000010000000322,9158818010000000322,9157818076520010322,Mobile Prepaid 3 GB #001,2020-03-08 00:01:00,2020-03-08 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-08 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000322,754200322,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900322,143981813200322,9156069665313133041,eSIM,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
1000164262,9157850200000000323,2000264256,436607000323.0,9157000010000000323,9158818010000000323,9157818076520010323,Mobile Prepaid 3 GB #001,2020-03-09 00:01:00,2020-03-09 00:01:00,1,9141504170013676277,Active,9132857804713527197,Disconnected,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-03-09 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000001,Mobile Prepaid 3 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000323,754200323,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900323,143981813200323,9156069665313133041,eSIM,9141687398113679757,In Use,,,9145846203913115265,Consumer,100,3,100,NULL,NULL,9/9/2020,,,
